#    L    TT             EE             BB             TE             PP             TP             EP          
  2881    0.27834E+02    0.15406E+01    0.00000E+00   -0.15159E+01    0.12648E-08    0.13445E-06    0.10479E-07
  2882    0.27773E+02    0.15390E+01    0.00000E+00   -0.15336E+01    0.12641E-08    0.13416E-06    0.10443E-07
  2883    0.27713E+02    0.15374E+01    0.00000E+00   -0.15511E+01    0.12634E-08    0.13388E-06    0.10405E-07
  2884    0.27654E+02    0.15357E+01    0.00000E+00   -0.15685E+01    0.12627E-08    0.13360E-06    0.10367E-07
  2885    0.27596E+02    0.15339E+01    0.00000E+00   -0.15860E+01    0.12620E-08    0.13333E-06    0.10328E-07
  2886    0.27541E+02    0.15318E+01    0.00000E+00   -0.16032E+01    0.12613E-08    0.13306E-06    0.10288E-07
  2887    0.27486E+02    0.15296E+01    0.00000E+00   -0.16204E+01    0.12606E-08    0.13280E-06    0.10247E-07
  2888    0.27432E+02    0.15274E+01    0.00000E+00   -0.16374E+01    0.12599E-08    0.13254E-06    0.10205E-07
  2889    0.27380E+02    0.15249E+01    0.00000E+00   -0.16543E+01    0.12592E-08    0.13229E-06    0.10162E-07
  2890    0.27330E+02    0.15223E+01    0.00000E+00   -0.16711E+01    0.12585E-08    0.13205E-06    0.10118E-07
  2891    0.27280E+02    0.15197E+01    0.00000E+00   -0.16876E+01    0.12578E-08    0.13180E-06    0.10074E-07
  2892    0.27232E+02    0.15169E+01    0.00000E+00   -0.17040E+01    0.12571E-08    0.13157E-06    0.10029E-07
  2893    0.27185E+02    0.15141E+01    0.00000E+00   -0.17204E+01    0.12564E-08    0.13133E-06    0.99824E-08
  2894    0.27140E+02    0.15111E+01    0.00000E+00   -0.17368E+01    0.12557E-08    0.13111E-06    0.99354E-08
  2895    0.27096E+02    0.15079E+01    0.00000E+00   -0.17528E+01    0.12550E-08    0.13088E-06    0.98877E-08
  2896    0.27053E+02    0.15046E+01    0.00000E+00   -0.17687E+01    0.12543E-08    0.13066E-06    0.98391E-08
  2897    0.27012E+02    0.15012E+01    0.00000E+00   -0.17845E+01    0.12536E-08    0.13045E-06    0.97897E-08
  2898    0.26971E+02    0.14978E+01    0.00000E+00   -0.18001E+01    0.12529E-08    0.13024E-06    0.97394E-08
  2899    0.26932E+02    0.14942E+01    0.00000E+00   -0.18153E+01    0.12522E-08    0.13003E-06    0.96885E-08
  2900    0.26894E+02    0.14905E+01    0.00000E+00   -0.18304E+01    0.12515E-08    0.12982E-06    0.96367E-08
  2901    0.26857E+02    0.14867E+01    0.00000E+00   -0.18453E+01    0.12508E-08    0.12962E-06    0.95841E-08
  2902    0.26822E+02    0.14827E+01    0.00000E+00   -0.18601E+01    0.12501E-08    0.12942E-06    0.95308E-08
  2903    0.26787E+02    0.14786E+01    0.00000E+00   -0.18746E+01    0.12494E-08    0.12923E-06    0.94767E-08
  2904    0.26753E+02    0.14745E+01    0.00000E+00   -0.18888E+01    0.12488E-08    0.12904E-06    0.94219E-08
  2905    0.26720E+02    0.14703E+01    0.00000E+00   -0.19028E+01    0.12481E-08    0.12885E-06    0.93664E-08
  2906    0.26689E+02    0.14658E+01    0.00000E+00   -0.19166E+01    0.12474E-08    0.12867E-06    0.93101E-08
  2907    0.26659E+02    0.14613E+01    0.00000E+00   -0.19303E+01    0.12467E-08    0.12849E-06    0.92531E-08
  2908    0.26629E+02    0.14568E+01    0.00000E+00   -0.19436E+01    0.12460E-08    0.12831E-06    0.91954E-08
  2909    0.26600E+02    0.14521E+01    0.00000E+00   -0.19566E+01    0.12453E-08    0.12813E-06    0.91370E-08
  2910    0.26573E+02    0.14473E+01    0.00000E+00   -0.19695E+01    0.12446E-08    0.12796E-06    0.90780E-08
  2911    0.26547E+02    0.14424E+01    0.00000E+00   -0.19820E+01    0.12439E-08    0.12779E-06    0.90182E-08
  2912    0.26521E+02    0.14374E+01    0.00000E+00   -0.19944E+01    0.12432E-08    0.12762E-06    0.89579E-08
  2913    0.26496E+02    0.14323E+01    0.00000E+00   -0.20064E+01    0.12426E-08    0.12746E-06    0.88968E-08
  2914    0.26472E+02    0.14273E+01    0.00000E+00   -0.20182E+01    0.12419E-08    0.12730E-06    0.88351E-08
  2915    0.26449E+02    0.14219E+01    0.00000E+00   -0.20298E+01    0.12412E-08    0.12714E-06    0.87728E-08
  2916    0.26427E+02    0.14165E+01    0.00000E+00   -0.20410E+01    0.12405E-08    0.12698E-06    0.87099E-08
  2917    0.26405E+02    0.14110E+01    0.00000E+00   -0.20519E+01    0.12398E-08    0.12683E-06    0.86464E-08
  2918    0.26384E+02    0.14055E+01    0.00000E+00   -0.20627E+01    0.12391E-08    0.12668E-06    0.85822E-08
  2919    0.26363E+02    0.13998E+01    0.00000E+00   -0.20730E+01    0.12385E-08    0.12653E-06    0.85175E-08
  2920    0.26343E+02    0.13941E+01    0.00000E+00   -0.20832E+01    0.12378E-08    0.12638E-06    0.84522E-08
  2921    0.26325E+02    0.13883E+01    0.00000E+00   -0.20929E+01    0.12371E-08    0.12624E-06    0.83864E-08
  2922    0.26307E+02    0.13824E+01    0.00000E+00   -0.21024E+01    0.12364E-08    0.12610E-06    0.83199E-08
  2923    0.26289E+02    0.13763E+01    0.00000E+00   -0.21116E+01    0.12357E-08    0.12596E-06    0.82530E-08
  2924    0.26273E+02    0.13703E+01    0.00000E+00   -0.21205E+01    0.12351E-08    0.12582E-06    0.81855E-08
  2925    0.26256E+02    0.13642E+01    0.00000E+00   -0.21290E+01    0.12344E-08    0.12569E-06    0.81175E-08
  2926    0.26241E+02    0.13580E+01    0.00000E+00   -0.21373E+01    0.12337E-08    0.12555E-06    0.80490E-08
  2927    0.26225E+02    0.13515E+01    0.00000E+00   -0.21452E+01    0.12330E-08    0.12542E-06    0.79799E-08
  2928    0.26211E+02    0.13450E+01    0.00000E+00   -0.21528E+01    0.12323E-08    0.12529E-06    0.79104E-08
  2929    0.26197E+02    0.13389E+01    0.00000E+00   -0.21602E+01    0.12317E-08    0.12517E-06    0.78404E-08
  2930    0.26184E+02    0.13323E+01    0.00000E+00   -0.21672E+01    0.12310E-08    0.12504E-06    0.77699E-08
  2931    0.26171E+02    0.13258E+01    0.00000E+00   -0.21738E+01    0.12303E-08    0.12492E-06    0.76990E-08
  2932    0.26158E+02    0.13192E+01    0.00000E+00   -0.21801E+01    0.12296E-08    0.12480E-06    0.76276E-08
  2933    0.26145E+02    0.13125E+01    0.00000E+00   -0.21863E+01    0.12290E-08    0.12468E-06    0.75558E-08
  2934    0.26133E+02    0.13057E+01    0.00000E+00   -0.21920E+01    0.12283E-08    0.12456E-06    0.74836E-08
  2935    0.26122E+02    0.12989E+01    0.00000E+00   -0.21974E+01    0.12276E-08    0.12444E-06    0.74109E-08
  2936    0.26110E+02    0.12920E+01    0.00000E+00   -0.22022E+01    0.12269E-08    0.12433E-06    0.73378E-08
  2937    0.26099E+02    0.12852E+01    0.00000E+00   -0.22070E+01    0.12263E-08    0.12421E-06    0.72644E-08
  2938    0.26088E+02    0.12781E+01    0.00000E+00   -0.22113E+01    0.12256E-08    0.12410E-06    0.71905E-08
  2939    0.26078E+02    0.12711E+01    0.00000E+00   -0.22153E+01    0.12249E-08    0.12399E-06    0.71163E-08
  2940    0.26068E+02    0.12640E+01    0.00000E+00   -0.22190E+01    0.12243E-08    0.12388E-06    0.70417E-08
  2941    0.26058E+02    0.12569E+01    0.00000E+00   -0.22224E+01    0.12236E-08    0.12377E-06    0.69667E-08
  2942    0.26048E+02    0.12498E+01    0.00000E+00   -0.22253E+01    0.12229E-08    0.12366E-06    0.68914E-08
  2943    0.26039E+02    0.12425E+01    0.00000E+00   -0.22280E+01    0.12223E-08    0.12356E-06    0.68158E-08
  2944    0.26029E+02    0.12353E+01    0.00000E+00   -0.22304E+01    0.12216E-08    0.12345E-06    0.67399E-08
  2945    0.26020E+02    0.12279E+01    0.00000E+00   -0.22324E+01    0.12209E-08    0.12335E-06    0.66636E-08
  2946    0.26010E+02    0.12206E+01    0.00000E+00   -0.22340E+01    0.12203E-08    0.12325E-06    0.65871E-08
  2947    0.26001E+02    0.12132E+01    0.00000E+00   -0.22354E+01    0.12196E-08    0.12314E-06    0.65102E-08
  2948    0.25993E+02    0.12058E+01    0.00000E+00   -0.22364E+01    0.12189E-08    0.12304E-06    0.64331E-08
  2949    0.25983E+02    0.11984E+01    0.00000E+00   -0.22370E+01    0.12183E-08    0.12294E-06    0.63557E-08
  2950    0.25974E+02    0.11909E+01    0.00000E+00   -0.22374E+01    0.12176E-08    0.12284E-06    0.62780E-08
  2951    0.25965E+02    0.11834E+01    0.00000E+00   -0.22374E+01    0.12169E-08    0.12274E-06    0.62001E-08
  2952    0.25957E+02    0.11759E+01    0.00000E+00   -0.22371E+01    0.12163E-08    0.12265E-06    0.61219E-08
  2953    0.25947E+02    0.11685E+01    0.00000E+00   -0.22363E+01    0.12156E-08    0.12255E-06    0.60436E-08
  2954    0.25938E+02    0.11609E+01    0.00000E+00   -0.22354E+01    0.12150E-08    0.12245E-06    0.59650E-08
  2955    0.25929E+02    0.11533E+01    0.00000E+00   -0.22340E+01    0.12143E-08    0.12236E-06    0.58861E-08
  2956    0.25920E+02    0.11457E+01    0.00000E+00   -0.22323E+01    0.12136E-08    0.12227E-06    0.58071E-08
  2957    0.25910E+02    0.11381E+01    0.00000E+00   -0.22304E+01    0.12130E-08    0.12217E-06    0.57279E-08
  2958    0.25901E+02    0.11305E+01    0.00000E+00   -0.22281E+01    0.12123E-08    0.12208E-06    0.56485E-08
  2959    0.25891E+02    0.11228E+01    0.00000E+00   -0.22255E+01    0.12117E-08    0.12200E-06    0.55689E-08
  2960    0.25881E+02    0.11153E+01    0.00000E+00   -0.22225E+01    0.12110E-08    0.12191E-06    0.54891E-08
  2961    0.25871E+02    0.11076E+01    0.00000E+00   -0.22192E+01    0.12103E-08    0.12182E-06    0.54092E-08
  2962    0.25861E+02    0.10999E+01    0.00000E+00   -0.22157E+01    0.12097E-08    0.12174E-06    0.53291E-08
  2963    0.25851E+02    0.10924E+01    0.00000E+00   -0.22118E+01    0.12090E-08    0.12166E-06    0.52489E-08
  2964    0.25839E+02    0.10847E+01    0.00000E+00   -0.22075E+01    0.12084E-08    0.12159E-06    0.51685E-08
  2965    0.25828E+02    0.10771E+01    0.00000E+00   -0.22030E+01    0.12077E-08    0.12151E-06    0.50880E-08
  2966    0.25817E+02    0.10695E+01    0.00000E+00   -0.21982E+01    0.12071E-08    0.12144E-06    0.50074E-08
  2967    0.25804E+02    0.10618E+01    0.00000E+00   -0.21931E+01    0.12064E-08    0.12137E-06    0.49267E-08
  2968    0.25792E+02    0.10542E+01    0.00000E+00   -0.21876E+01    0.12058E-08    0.12130E-06    0.48458E-08
  2969    0.25779E+02    0.10466E+01    0.00000E+00   -0.21818E+01    0.12051E-08    0.12124E-06    0.47649E-08
  2970    0.25766E+02    0.10390E+01    0.00000E+00   -0.21758E+01    0.12045E-08    0.12118E-06    0.46839E-08
  2971    0.25754E+02    0.10314E+01    0.00000E+00   -0.21696E+01    0.12038E-08    0.12113E-06    0.46028E-08
  2972    0.25740E+02    0.10239E+01    0.00000E+00   -0.21629E+01    0.12032E-08    0.12107E-06    0.45216E-08
  2973    0.25726E+02    0.10163E+01    0.00000E+00   -0.21560E+01    0.12025E-08    0.12103E-06    0.44404E-08
  2974    0.25713E+02    0.10087E+01    0.00000E+00   -0.21488E+01    0.12019E-08    0.12098E-06    0.43591E-08
  2975    0.25698E+02    0.10013E+01    0.00000E+00   -0.21414E+01    0.12012E-08    0.12094E-06    0.42778E-08
  2976    0.25682E+02    0.99370E+00    0.00000E+00   -0.21337E+01    0.12006E-08    0.12090E-06    0.41965E-08
  2977    0.25668E+02    0.98629E+00    0.00000E+00   -0.21257E+01    0.11999E-08    0.12087E-06    0.41151E-08
  2978    0.25651E+02    0.97887E+00    0.00000E+00   -0.21175E+01    0.11993E-08    0.12084E-06    0.40337E-08
  2979    0.25635E+02    0.97153E+00    0.00000E+00   -0.21090E+01    0.11986E-08    0.12082E-06    0.39523E-08
  2980    0.25618E+02    0.96411E+00    0.00000E+00   -0.21002E+01    0.11980E-08    0.12080E-06    0.38709E-08
  2981    0.25600E+02    0.95684E+00    0.00000E+00   -0.20912E+01    0.11973E-08    0.12079E-06    0.37895E-08
  2982    0.25581E+02    0.94950E+00    0.00000E+00   -0.20819E+01    0.11967E-08    0.12078E-06    0.37081E-08
  2983    0.25562E+02    0.94223E+00    0.00000E+00   -0.20724E+01    0.11960E-08    0.12078E-06    0.36267E-08
  2984    0.25543E+02    0.93503E+00    0.00000E+00   -0.20627E+01    0.11954E-08    0.12078E-06    0.35454E-08
  2985    0.25524E+02    0.92784E+00    0.00000E+00   -0.20527E+01    0.11947E-08    0.12078E-06    0.34641E-08
  2986    0.25503E+02    0.92071E+00    0.00000E+00   -0.20425E+01    0.11941E-08    0.12080E-06    0.33829E-08
  2987    0.25483E+02    0.91359E+00    0.00000E+00   -0.20321E+01    0.11935E-08    0.12081E-06    0.33017E-08
  2988    0.25462E+02    0.90647E+00    0.00000E+00   -0.20213E+01    0.11928E-08    0.12084E-06    0.32206E-08
  2989    0.25440E+02    0.89957E+00    0.00000E+00   -0.20103E+01    0.11922E-08    0.12087E-06    0.31395E-08
  2990    0.25418E+02    0.89259E+00    0.00000E+00   -0.19993E+01    0.11915E-08    0.12090E-06    0.30586E-08
  2991    0.25394E+02    0.88562E+00    0.00000E+00   -0.19880E+01    0.11909E-08    0.12095E-06    0.29777E-08
  2992    0.25370E+02    0.87886E+00    0.00000E+00   -0.19764E+01    0.11903E-08    0.12100E-06    0.28970E-08
  2993    0.25345E+02    0.87204E+00    0.00000E+00   -0.19647E+01    0.11896E-08    0.12105E-06    0.28163E-08
  2994    0.25320E+02    0.86521E+00    0.00000E+00   -0.19528E+01    0.11890E-08    0.12111E-06    0.27358E-08
  2995    0.25294E+02    0.85861E+00    0.00000E+00   -0.19406E+01    0.11883E-08    0.12118E-06    0.26554E-08
  2996    0.25268E+02    0.85200E+00    0.00000E+00   -0.19284E+01    0.11877E-08    0.12126E-06    0.25752E-08
  2997    0.25241E+02    0.84540E+00    0.00000E+00   -0.19158E+01    0.11871E-08    0.12134E-06    0.24950E-08
  2998    0.25212E+02    0.83888E+00    0.00000E+00   -0.19033E+01    0.11864E-08    0.12143E-06    0.24151E-08
  2999    0.25184E+02    0.83242E+00    0.00000E+00   -0.18904E+01    0.11858E-08    0.12153E-06    0.23353E-08
  3000    0.25155E+02    0.82605E+00    0.00000E+00   -0.18774E+01    0.11852E-08    0.12163E-06    0.22556E-08
  3001    0.25125E+02    0.81967E+00    0.00000E+00   -0.18643E+01    0.11845E-08    0.12174E-06    0.21762E-08
  3002    0.25094E+02    0.81344E+00    0.00000E+00   -0.18510E+01    0.11839E-08    0.12186E-06    0.20969E-08
  3003    0.25062E+02    0.80722E+00    0.00000E+00   -0.18376E+01    0.11833E-08    0.12199E-06    0.20178E-08
  3004    0.25030E+02    0.80107E+00    0.00000E+00   -0.18240E+01    0.11826E-08    0.12212E-06    0.19389E-08
  3005    0.24998E+02    0.79507E+00    0.00000E+00   -0.18102E+01    0.11820E-08    0.12226E-06    0.18603E-08
  3006    0.24965E+02    0.78907E+00    0.00000E+00   -0.17963E+01    0.11814E-08    0.12241E-06    0.17818E-08
  3007    0.24931E+02    0.78314E+00    0.00000E+00   -0.17824E+01    0.11807E-08    0.12256E-06    0.17036E-08
  3008    0.24896E+02    0.77722E+00    0.00000E+00   -0.17683E+01    0.11801E-08    0.12272E-06    0.16255E-08
  3009    0.24860E+02    0.77148E+00    0.00000E+00   -0.17541E+01    0.11795E-08    0.12288E-06    0.15478E-08
  3010    0.24825E+02    0.76584E+00    0.00000E+00   -0.17397E+01    0.11789E-08    0.12305E-06    0.14702E-08
  3011    0.24788E+02    0.76019E+00    0.00000E+00   -0.17253E+01    0.11782E-08    0.12322E-06    0.13929E-08
  3012    0.24750E+02    0.75463E+00    0.00000E+00   -0.17108E+01    0.11776E-08    0.12340E-06    0.13158E-08
  3013    0.24712E+02    0.74915E+00    0.00000E+00   -0.16961E+01    0.11770E-08    0.12358E-06    0.12391E-08
  3014    0.24673E+02    0.74377E+00    0.00000E+00   -0.16814E+01    0.11763E-08    0.12377E-06    0.11625E-08
  3015    0.24633E+02    0.73844E+00    0.00000E+00   -0.16665E+01    0.11757E-08    0.12396E-06    0.10863E-08
  3016    0.24593E+02    0.73319E+00    0.00000E+00   -0.16518E+01    0.11751E-08    0.12415E-06    0.10103E-08
  3017    0.24551E+02    0.72802E+00    0.00000E+00   -0.16367E+01    0.11745E-08    0.12435E-06    0.93459E-09
  3018    0.24510E+02    0.72292E+00    0.00000E+00   -0.16218E+01    0.11738E-08    0.12455E-06    0.85919E-09
  3019    0.24467E+02    0.71789E+00    0.00000E+00   -0.16067E+01    0.11732E-08    0.12475E-06    0.78409E-09
  3020    0.24424E+02    0.71296E+00    0.00000E+00   -0.15916E+01    0.11726E-08    0.12495E-06    0.70929E-09
  3021    0.24379E+02    0.70812E+00    0.00000E+00   -0.15765E+01    0.11720E-08    0.12516E-06    0.63480E-09
  3022    0.24335E+02    0.70335E+00    0.00000E+00   -0.15613E+01    0.11713E-08    0.12537E-06    0.56063E-09
  3023    0.24288E+02    0.69867E+00    0.00000E+00   -0.15460E+01    0.11707E-08    0.12558E-06    0.48679E-09
  3024    0.24242E+02    0.69406E+00    0.00000E+00   -0.15306E+01    0.11701E-08    0.12579E-06    0.41328E-09
  3025    0.24196E+02    0.68954E+00    0.00000E+00   -0.15153E+01    0.11695E-08    0.12601E-06    0.34011E-09
  3026    0.24150E+02    0.68512E+00    0.00000E+00   -0.14999E+01    0.11689E-08    0.12622E-06    0.26728E-09
  3027    0.24102E+02    0.68077E+00    0.00000E+00   -0.14845E+01    0.11682E-08    0.12644E-06    0.19480E-09
  3028    0.24053E+02    0.67651E+00    0.00000E+00   -0.14692E+01    0.11676E-08    0.12665E-06    0.12268E-09
  3029    0.24003E+02    0.67233E+00    0.00000E+00   -0.14538E+01    0.11670E-08    0.12687E-06    0.50932E-10
  3030    0.23953E+02    0.66825E+00    0.00000E+00   -0.14384E+01    0.11664E-08    0.12708E-06   -0.20449E-10
  3031    0.23902E+02    0.66424E+00    0.00000E+00   -0.14231E+01    0.11658E-08    0.12730E-06   -0.91451E-10
  3032    0.23851E+02    0.66032E+00    0.00000E+00   -0.14078E+01    0.11651E-08    0.12751E-06   -0.16207E-09
  3033    0.23799E+02    0.65647E+00    0.00000E+00   -0.13924E+01    0.11645E-08    0.12772E-06   -0.23229E-09
  3034    0.23746E+02    0.65274E+00    0.00000E+00   -0.13771E+01    0.11639E-08    0.12793E-06   -0.30212E-09
  3035    0.23693E+02    0.64908E+00    0.00000E+00   -0.13618E+01    0.11633E-08    0.12814E-06   -0.37154E-09
  3036    0.23639E+02    0.64551E+00    0.00000E+00   -0.13465E+01    0.11627E-08    0.12835E-06   -0.44055E-09
  3037    0.23584E+02    0.64202E+00    0.00000E+00   -0.13312E+01    0.11621E-08    0.12856E-06   -0.50914E-09
  3038    0.23529E+02    0.63862E+00    0.00000E+00   -0.13160E+01    0.11614E-08    0.12876E-06   -0.57731E-09
  3039    0.23473E+02    0.63530E+00    0.00000E+00   -0.13010E+01    0.11608E-08    0.12896E-06   -0.64505E-09
  3040    0.23417E+02    0.63207E+00    0.00000E+00   -0.12859E+01    0.11602E-08    0.12916E-06   -0.71234E-09
  3041    0.23359E+02    0.62893E+00    0.00000E+00   -0.12708E+01    0.11596E-08    0.12935E-06   -0.77919E-09
  3042    0.23303E+02    0.62588E+00    0.00000E+00   -0.12559E+01    0.11590E-08    0.12954E-06   -0.84559E-09
  3043    0.23243E+02    0.62291E+00    0.00000E+00   -0.12410E+01    0.11584E-08    0.12973E-06   -0.91153E-09
  3044    0.23184E+02    0.62004E+00    0.00000E+00   -0.12261E+01    0.11578E-08    0.12991E-06   -0.97701E-09
  3045    0.23125E+02    0.61724E+00    0.00000E+00   -0.12114E+01    0.11572E-08    0.13009E-06   -0.10420E-08
  3046    0.23065E+02    0.61455E+00    0.00000E+00   -0.11967E+01    0.11566E-08    0.13027E-06   -0.11065E-08
  3047    0.23005E+02    0.61192E+00    0.00000E+00   -0.11821E+01    0.11559E-08    0.13044E-06   -0.11706E-08
  3048    0.22944E+02    0.60938E+00    0.00000E+00   -0.11676E+01    0.11553E-08    0.13060E-06   -0.12341E-08
  3049    0.22882E+02    0.60694E+00    0.00000E+00   -0.11531E+01    0.11547E-08    0.13076E-06   -0.12972E-08
  3050    0.22821E+02    0.60458E+00    0.00000E+00   -0.11389E+01    0.11541E-08    0.13091E-06   -0.13597E-08
  3051    0.22757E+02    0.60230E+00    0.00000E+00   -0.11246E+01    0.11535E-08    0.13106E-06   -0.14218E-08
  3052    0.22694E+02    0.60010E+00    0.00000E+00   -0.11105E+01    0.11529E-08    0.13120E-06   -0.14833E-08
  3053    0.22630E+02    0.59800E+00    0.00000E+00   -0.10964E+01    0.11523E-08    0.13134E-06   -0.15443E-08
  3054    0.22567E+02    0.59596E+00    0.00000E+00   -0.10826E+01    0.11517E-08    0.13147E-06   -0.16048E-08
